"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CONTCODE","CONT_ODE","CONTMO","CONTMO_","CONTEXPX","CONT_XPX"
"20193","04228221","3","0","1","100","D","06","D","100","D"
"20193","04228251","15","0","1","170","D","06","D","200","D"
"20193","04228251","16","0","1","160","D","13","D","100","D"
"20193","04228261","39","0","1","170","D","06","D","50","D"
"20193","04228261","40","0","1","170","D","07","D","50","D"
"20193","04228261","41","0","1","170","D","13","D","40","D"
"20193","04228261","42","0","1","160","D","06","D","50","D"
"20193","04228261","43","0","1","160","D","07","D","20","D"
"20193","04228371","5","0","1","160","D","07","D","136","F"
"20193","04228431","7","0","1","170","D","07","D","100","D"
"20193","04228431","8","0","1","130","D","07","D","100","D"
"20193","04228431","9","0","1","160","D","07","D","100","D"
"20193","04228461","2","0","1","170","D","05","D","500","D"
"20193","04228461","3","0","1","170","D","07","D","100","D"
"20193","04228461","4","0","1","160","D","06","D","150","D"
"20193","04228461","5","0","1","160","D","07","D","128","D"
"20193","04228481","12","0","1","170","D","07","D","200","D"
"20193","04228541","3","0","1","150","D","13","D","400","D"
"20193","04228571","1","0","1","110","D","13","D","1155","D"
"20193","04228631","3","0","1","150","D","13","D","600","D"
"20193","04228631","4","0","1","160","D","06","D","1000","D"
"20193","04228651","7","0","1","170","D","06","D","10","D"
"20193","04228651","8","0","1","160","D","06","D","25","D"
"20193","04228651","9","0","1","160","D","13","D","5","D"
"20193","04228651","10","0","1","160","D","13","D","5","D"
"20193","04228661","6","0","1","170","D","07","D","120","D"
"20193","04228661","7","0","1","150","D","07","D","30","D"
"20193","04228661","8","0","1","150","D","06","D","10","D"
"20193","04228701","13","0","1","160","D","13","D","5","D"
"20193","04228771","4","0","1","110","D","13","D","762","F"
"20193","04228821","2","0","1","170","D","06","D","300","D"
"20193","04228821","3","0","1","150","D","13","D","240","D"
"20193","04228831","1","0","1","160","D","13","D","10","D"
"20193","04228861","3","0","1","170","D","05","D","75","D"
"20193","04228874","7","0","1","110","D","13","D","200","D"
"20193","04228901","5","0","1","160","D","07","D","8","D"
"20193","04229001","5","0","1","170","D","13","D","200","D"
"20193","04229041","4","0","1","170","D","13","D","200","D"
"20193","04229041","5","0","1","160","D","07","D","100","D"
"20193","04229074","8","0","1","150","D","06","D","250","D"
"20193","04229091","3","0","1","150","D","13","D","100","D"
"20193","04229101","8","0","1","150","D","06","D","10","D"
"20193","04229201","5","0","1","170","D","13","D","75","D"
"20193","04229201","6","0","1","160","D","13","D","50","D"
"20193","04229241","5","0","1","170","D","06","D","150","D"
"20193","04229241","6","0","1","150","D","13","D","100","D"
"20193","04229241","7","0","1","160","D","13","D","15","D"
"20193","04229261","8","0","1","100","D","13","D","250","D"
"20193","04229261","9","0","1","150","D","13","D","250","D"
"20193","04229261","10","0","1","160","D","13","D","100","D"
"20193","04229351","7","0","1","150","D","13","D","40","D"
"20193","04229351","8","0","1","140","D","05","D","25","D"
"20193","04229391","10","0","1","150","D","13","D","900","D"
"20193","04229401","2","0","1","150","D","13","D","40","D"
"20193","04229451","2","0","1","160","D","05","D","500","D"
"20193","04229464","1","0","1","110","D","13","D","616","D"
"20193","04229491","3","0","1","150","D","13","D","120","D"
"20193","04229511","1","0","1","150","D","13","D","125","D"
"20193","04229521","2","0","1","150","D","13","D","20","D"
"20193","04229551","2","0","1","150","D","13","D","400","D"
"20193","04229641","4","0","1","150","D","13","D","20","D"
"20193","04229671","4","0","1","100","D","13","D","200","D"
"20193","04229671","5","0","1","170","D","13","D","200","D"
"20193","04229671","6","0","1","150","D","13","D","125","D"
"20193","04229671","7","0","1","160","D","13","D","25","D"
"20193","04229711","5","0","1","170","D","07","D","1000","D"
"20193","04229711","6","0","1","150","D","13","D","135","D"
"20193","04229711","7","0","1","160","D","06","D","50","D"
"20193","04229771","5","0","1","160","D","13","D","4","D"
"20193","04229801","4","0","1","120","D","13","D","1600","D"
"20193","04229841","11","0","1","170","D","05","D","100","D"
"20193","04229841","12","0","1","170","D","07","D","100","D"
"20193","04229841","13","0","1","150","D","05","D","1300","D"
"20193","04229841","14","0","1","150","D","06","D","300","D"
"20193","04229841","15","0","1","150","D","07","D","300","D"
"20193","04229853","8","0","1","150","D","05","D","540","D"
"20193","04229853","9","0","1","150","D","06","D","200","D"
"20193","04229853","10","0","1","150","D","07","D","55","D"
"20193","04229853","11","0","1","160","D","05","D","105","D"
"20193","04229873","1","0","1","170","D","06","D","200","D"
"20193","04229891","10","0","1","170","D","05","D","50","D"
"20193","04229891","11","0","1","170","D","06","D","100","D"
"20193","04229891","12","0","1","150","D","13","D","2","D"
"20193","04229911","4","0","1","170","D","13","D","5","D"
"20193","04229911","5","0","1","150","D","13","D","25","D"
"20193","04229921","13","0","1","170","D","06","D","100","D"
"20193","04229921","14","0","1","160","D","13","D","10","D"
"20193","04229942","6","0","1","160","D","13","D","20","D"
"20193","04229942","7","0","1","160","D","13","D","20","D"
"20193","04229942","8","0","1","160","D","13","D","5","D"
"20193","04229961","2","0","1","150","D","13","D","80","D"
"20193","04230031","1","0","1","160","D","13","D","50","D"
"20193","04230161","3","0","1","150","D","07","D","60","D"
"20193","04230181","3","0","1","150","D","05","D","1000","D"
"20193","04230211","2","0","1","150","D","13","D","40","D"
"20193","04230281","15","0","1","170","D","13","D","160","D"
"20193","04230281","16","0","1","110","D","13","D","500","D"
"20193","04230331","1","0","1","160","D","06","D","40","D"
"20193","04230391","6","0","1","160","D","13","D","50","D"
"20193","04230441","7","0","1","140","D","05","D","500","D"
"20193","04230441","8","0","1","140","D","06","D","500","D"
"20193","04230441","9","0","1","140","D","07","D","500","D"
"20193","04230441","10","0","1","150","D","05","D","2000","D"
"20193","04230441","11","0","1","150","D","06","D","2000","D"
"20193","04230441","12","0","1","150","D","07","D","2000","D"
"20193","04230441","13","0","1","100","D","05","D","45000","D"
"20193","04230501","2","0","1","110","D","13","D","300","D"
"20193","04230561","3","0","1","170","D","06","D","20","D"
"20193","04230581","3","0","1","170","D","05","D","200","D"
"20193","04230581","4","0","1","170","D","06","D","160","D"
"20193","04230581","5","0","1","150","D","13","D","19","D"
"20193","04230641","5","0","1","150","D","13","D","100","D"
"20193","04230651","1","0","1","160","D","13","D","10","D"
"20193","04230701","3","0","1","150","D","13","D","200","D"
"20193","04230751","3","0","1","170","D","06","D","200","D"
"20193","04230751","4","0","1","170","D","07","D","200","D"
"20193","04230791","3","0","1","160","D","13","D","150","D"
"20193","04230791","4","0","1","150","D","13","D","100","D"
"20193","04230941","4","0","1","170","D","13","D","50","D"
"20193","04230941","5","0","1","150","D","13","D","256","F"
"20193","04231111","2","0","1","170","D","07","D","10","D"
"20193","04231171","15","0","1","170","D","05","D","167","D"
"20193","04231171","16","0","1","170","D","07","D","167","D"
"20193","04231171","17","0","1","160","D","13","D","20","D"
"20193","04231171","18","0","1","160","D","05","D","80","D"
"20193","04231171","19","0","1","160","D","07","D","20","D"
"20193","04231221","6","0","1","160","D","13","D","30","D"
"20193","04231231","6","0","1","150","D","13","D","136","F"
"20193","04231311","3","0","1","150","D","13","D","75","D"
"20193","04231331","4","0","1","170","D","07","D","25","D"
"20193","04231331","5","0","1","170","D","07","D","50","D"
"20193","04231381","3","0","1","150","D","13","D","80","D"
"20193","04231421","7","0","1","160","D","07","D","150","D"
"20193","04231454","1","0","1","150","D","13","D","400","D"
"20193","04231481","2","0","1","150","D","13","D","250","D"
"20193","04231511","3","0","1","110","D","13","D","684","D"
"20193","04231611","3","0","1","160","D","13","D","50","D"
"20193","04231853","4","0","1","150","D","13","D","10","D"
"20193","04231881","10","0","1","110","D","13","D","800","D"
"20193","04231911","2","0","1","160","D","13","D","25","D"
"20193","04232073","10","0","1","170","D","05","D","25","D"
"20193","04232121","9","0","1","170","D","05","D","44","D"
"20193","04232121","10","0","1","170","D","06","D","134","D"
"20193","04232121","11","0","1","170","D","07","D","183","D"
"20193","04232121","12","0","1","140","D","13","D","100","D"
"20193","04232131","8","0","1","170","D","05","D","1000","D"
"20193","04232131","9","0","1","150","D","13","D","400","D"
"20193","04232131","10","0","1","180","D","13","D","100","D"
"20193","04232271","2","0","1","150","D","13","D","300","D"
"20193","04232281","5","0","1","170","D","06","D","600","D"
"20193","04232331","1","0","1","150","D","13","D","180","D"
"20193","04232331","2","0","1","160","D","13","D","40","D"
"20193","04232401","7","0","1","150","D","13","D","300","D"
"20193","04232431","8","0","1","170","D","05","D","80","D"
"20193","04232431","9","0","1","170","D","07","D","40","D"
"20193","04232431","10","0","1","150","D","13","D","150","D"
"20193","04232441","3","0","1","150","D","13","D","70","D"
"20193","04232453","8","0","1","170","D","06","D","100","D"
"20193","04232481","4","0","1","170","D","07","D","115","D"
"20193","04232481","5","0","1","150","D","13","D","380","D"
"20193","04232501","2","0","1","170","D","13","D","400","D"
"20193","04232541","6","0","1","170","D","06","D","5","D"
"20193","04232601","3","0","1","160","D","13","D","12","D"
"20193","04232612","5","0","1","110","D","13","D","120","D"
"20193","04232691","5","0","1","150","D","07","D","30","D"
"20193","04232751","9","0","1","100","D","13","D","200","D"
"20193","04232751","10","0","1","170","D","06","D","200","D"
"20193","04232751","11","0","1","150","D","13","D","100","D"
"20193","04232801","6","0","1","150","D","13","D","299","F"
"20193","04232851","12","0","1","170","D","05","D","25","D"
"20193","04232851","13","0","1","170","D","06","D","175","D"
"20193","04232851","14","0","1","170","D","05","D","50","D"
"20193","04232851","15","0","1","150","D","05","D","240","D"
"20193","04232851","16","0","1","150","D","06","D","285","D"
"20193","04232851","17","0","1","150","D","07","D","240","D"
"20193","04232901","10","0","1","170","D","05","D","63","D"
"20193","04232901","11","0","1","170","D","06","D","26","D"
"20193","04232901","12","0","1","170","D","07","D","50","D"
"20193","04232901","13","0","1","160","D","05","D","513","D"
"20193","04232901","14","0","1","160","D","06","D","566","D"
"20193","04232901","15","0","1","160","D","07","D","515","D"
"20193","04233011","2","0","1","160","D","05","D","10","D"
"20193","04233011","3","0","1","160","D","06","D","10","D"
"20193","04233011","4","0","1","160","D","07","D","10","D"
"20193","04233011","5","0","1","140","D","07","D","5","D"
"20193","04233041","1","0","1","150","D","13","D","10","D"
"20193","04233081","4","0","1","170","D","07","D","100","D"
"20193","04233081","5","0","1","150","D","13","D","100","D"
"20193","04233101","7","0","1","170","D","05","D","20","D"
"20193","04233101","8","0","1","160","D","06","D","5","D"
"20193","04233111","1","0","1","130","D","06","D","500","D"
"20193","04233111","2","0","1","150","D","13","D","200","D"
"20193","04233141","1","0","1","150","D","13","D","10","D"
"20193","04233241","4","0","1","150","D","13","D","300","D"
"20193","04233241","5","0","1","160","D","06","D","152","D"
"20193","04233311","5","0","1","170","D","06","D","35","D"
"20193","04233321","3","0","1","170","D","07","D","300","D"
"20193","04233321","4","0","1","160","D","13","D","33","D"
"20193","04233341","3","0","1","150","D","13","D","1100","D"
"20193","04233341","4","0","1","160","D","13","D","20","D"
"20193","04233341","5","0","1","160","D","13","D","20","D"
"20193","04233341","6","0","1","160","D","13","D","10","D"
"20193","04233401","2","0","1","100","D","07","D","200","D"
"20193","04233431","4","0","1","150","D","13","D","80","D"
"20193","04233471","23","0","1","170","D","07","D","200","D"
"20193","04233514","2","0","1","160","D","13","D","50","D"
"20193","04233531","1","0","1","140","D","06","D","100","D"
"20193","04233531","2","0","1","160","D","05","D","100","D"
"20193","04233531","3","0","1","160","D","06","D","100","D"
"20193","04233651","1","0","1","150","D","13","D","200","D"
"20193","04233671","3","0","1","170","D","13","D","5","D"
"20193","04233681","5","0","1","150","D","13","D","80","D"
"20193","04233771","2","0","1","150","D","13","D","100","D"
"20193","04233781","4","0","1","170","D","05","D","150","D"
"20193","04233781","5","0","1","170","D","07","D","50","D"
"20193","04233781","6","0","1","150","D","13","D","30","D"
"20193","04233821","2","0","1","160","D","06","D","10","D"
"20193","04233921","4","0","1","170","D","13","D","400","D"
"20193","04233921","5","0","1","150","D","13","D","450","D"
"20193","04233951","4","0","1","170","D","07","D","300","D"
"20193","04234021","5","0","1","170","D","07","D","40","D"
"20193","04234021","6","0","1","150","D","13","D","40","D"
"20193","04234031","2","0","1","170","D","07","D","40","D"
"20193","04234031","3","0","1","150","D","13","D","360","D"
"20193","04234051","5","0","1","170","D","06","D","70","D"
