"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","NUMYUPD","NUMYUPD_","TOTYUPDX","TOTY_PDX","TOTYUPDY","TOTY_PDY"
"20201","04312251","43","1","1","","A","71","E","100","D"
"20201","04312251","43","2","1","","A","18","E","110","D"
"20201","04312251","43","3","1","","A","24","E","120","D"
"20201","04312251","43","4","1","","A","7","E","140","D"
"20201","04312251","43","5","1","","A","159","E","150","D"
"20201","04312251","43","6","1","","A","21","E","190","D"
"20201","04312731","15","0","1","1","D","","H","","A"
"20201","04312731","15","1","1","","A","72","E","100","D"
"20201","04312731","15","2","1","","A","28","E","110","D"
"20201","04313591","9","0","1","1","D","","H","","A"
"20201","04313591","9","1","1","","A","67","E","100","D"
"20201","04313591","9","2","1","","A","33","E","110","D"
"20201","04314141","58","0","1","10","D","","H","","A"
"20201","04314141","58","1","1","","A","237","E","100","D"
"20201","04314141","58","2","1","","A","63","E","110","D"
"20201","04314721","16","0","1","1","D","","H","","A"
"20201","04314721","16","1","1","","A","286","E","100","D"
"20201","04314721","16","2","1","","A","114","E","110","D"
"20201","04315202","20","0","1","1","D","","H","","A"
"20201","04315202","20","1","1","","A","34","E","100","D"
"20201","04315202","20","2","1","","A","16","E","110","D"
"20201","04315231","47","0","1","1","D","","H","","A"
"20201","04315231","47","1","1","","A","96","E","100","D"
"20201","04315231","47","2","1","","A","46","E","110","D"
"20201","04315231","47","3","1","","A","46","E","120","D"
"20201","04315231","47","4","1","","A","308","E","150","D"
"20201","04315231","47","5","1","","A","27","E","160","D"
"20201","04315231","47","6","1","","A","5","E","170","D"
"20201","04315231","47","7","1","","A","22","E","190","D"
"20201","04315291","14","0","1","1","D","","H","","A"
"20201","04315291","14","1","1","","A","632","E","100","D"
"20201","04315291","14","2","1","","A","168","E","110","D"
"20201","04315291","14","3","1","","A","222","E","120","D"
"20201","04315291","14","4","1","","A","748","E","130","D"
"20201","04315291","14","5","1","","A","68","E","140","D"
"20201","04315291","14","6","1","","A","1462","E","150","D"
"20201","04315291","14","7","1","","A","200","E","190","D"
"20201","04317531","19","0","1","4","D","","H","","A"
"20201","04317531","19","1","1","","A","749","E","100","D"
"20201","04317531","19","2","1","","A","53","E","110","D"
"20201","04317531","19","3","1","","A","272","E","120","D"
"20201","04317531","19","4","1","","A","904","E","130","D"
"20201","04317531","19","5","1","","A","1745","E","150","D"
"20201","04317531","19","6","1","","A","335","E","170","D"
"20201","04317531","19","7","1","","A","167","E","190","D"
"20201","04317531","19","8","1","","A","535","E","210","D"
"20201","04317531","19","9","1","","A","240","E","220","D"
"20201","04318031","72","0","1","1","D","","H","","A"
"20201","04318031","72","1","1","","A","46","E","100","D"
"20201","04318031","72","2","1","","A","11","E","110","D"
"20201","04318031","72","3","1","","A","18","E","210","D"
"20201","04318031","72","4","1","","A","75","E","220","D"
"20201","04318211","24","0","1","1","D","","H","","A"
"20201","04318211","24","1","1","","A","10","E","210","D"
"20201","04319601","49","0","1","12","D","","H","","A"
"20201","04319601","49","1","1","","A","274","E","100","D"
"20201","04319601","49","2","1","","A","76","E","110","D"
"20201","04319601","49","3","1","","A","97","E","120","D"
"20201","04319601","49","4","1","","A","29","E","140","D"
"20201","04319601","49","5","1","","A","637","E","150","D"
"20201","04319601","49","6","1","","A","87","E","190","D"
"20201","04319811","25","0","1","1","D","","H","","A"
"20201","04319811","25","1","1","","A","24","E","100","D"
"20201","04319811","25","2","1","","A","8","E","110","D"
"20201","04319811","25","3","1","","A","8","E","120","D"
"20201","04319811","25","4","1","","A","4","E","140","D"
"20201","04319811","25","5","1","","A","71","E","150","D"
"20201","04319811","25","6","1","","A","5","E","190","D"
"20201","04319961","26","0","1","2","D","","H","","A"
"20201","04319961","26","1","1","","A","559","E","100","D"
"20201","04319961","26","2","1","","A","149","E","110","D"
"20201","04319961","26","3","1","","A","197","E","120","D"
"20201","04319961","26","4","1","","A","663","E","130","D"
"20201","04319961","26","5","1","","A","60","E","140","D"
"20201","04319961","26","6","1","","A","1295","E","150","D"
"20201","04319961","26","7","1","","A","177","E","190","D"
"20201","04320334","18","0","1","2","D","","H","","A"
"20201","04320334","18","1","1","","A","13","E","100","D"
"20201","04320334","18","2","1","","A","2","E","110","D"
"20201","04320334","18","3","1","","A","9","E","120","D"
"20201","04320334","18","4","1","","A","66","E","150","D"
"20201","04320334","18","5","1","","A","3","E","160","D"
"20201","04320334","18","6","1","","A","2","E","170","D"
"20201","04320334","18","7","1","","A","5","E","190","D"
"20201","04320921","43","0","1","3","D","","H","","A"
"20201","04320921","43","1","1","","A","39","E","120","D"
"20201","04320921","43","2","1","","A","124","E","130","D"
"20201","04320921","43","3","1","","A","11","E","140","D"
"20201","04320921","43","4","1","","A","243","E","150","D"
"20201","04320921","43","5","1","","A","33","E","190","D"
"20201","04321421","30","0","1","1","D","","H","","A"
"20201","04321421","30","1","1","","A","31","E","100","D"
"20201","04321421","30","2","1","","A","9","E","110","D"
"20201","04321431","28","0","1","1","D","","H","","A"
"20201","04321431","28","1","1","","A","512","E","100","D"
"20201","04321431","28","2","1","","A","138","E","110","D"
"20201","04321491","18","0","1","1","D","","H","","A"
"20201","04321491","18","1","1","","A","46","E","210","D"
"20201","04321491","18","2","1","","A","4","E","220","D"
"20201","04321761","19","0","1","2","D","","H","","A"
"20201","04321761","19","1","1","","A","27","E","100","D"
"20201","04321761","19","2","1","","A","13","E","110","D"
"20201","04322341","79","0","1","6","D","","H","","A"
"20201","04322341","79","1","1","","A","146","E","100","D"
"20201","04322341","79","2","1","","A","39","E","110","D"
"20201","04322341","79","3","1","","A","64","E","210","D"
"20201","04322341","79","4","1","","A","251","E","220","D"
"20201","04322761","37","0","1","1","D","","H","","A"
"20201","04322761","37","1","1","","A","362","E","100","D"
"20201","04322761","37","2","1","","A","96","E","110","D"
"20201","04322761","37","3","1","","A","127","E","120","D"
"20201","04322761","37","4","1","","A","427","E","130","D"
"20201","04322761","37","5","1","","A","39","E","140","D"
"20201","04322761","37","6","1","","A","835","E","150","D"
"20201","04322761","37","7","1","","A","114","E","190","D"
"20201","04324822","13","0","1","1","D","","H","","A"
"20201","04324822","13","1","1","","A","29","E","100","D"
"20201","04324822","13","2","1","","A","6","E","110","D"
"20201","04326384","33","0","1","1","D","","H","","A"
"20201","04326384","33","1","1","","A","589","E","100","D"
"20201","04326384","33","2","1","","A","41","E","110","D"
"20201","04326384","33","3","1","","A","421","E","210","D"
"20201","04326384","33","4","1","","A","189","E","220","D"
"20201","04326861","19","0","1","2","D","","H","","A"
"20201","04326861","19","1","1","","A","167","E","100","D"
"20201","04326861","19","2","1","","A","11","E","110","D"
"20201","04326861","19","3","1","","A","61","E","120","D"
"20201","04326861","19","4","1","","A","203","E","130","D"
"20201","04326861","19","5","1","","A","392","E","150","D"
"20201","04326861","19","6","1","","A","75","E","170","D"
"20201","04326861","19","7","1","","A","37","E","190","D"
"20201","04326861","19","8","1","","A","120","E","210","D"
"20201","04326861","19","9","1","","A","59","E","220","D"
"20201","04327491","47","0","1","2","D","","H","","A"
"20201","04327491","47","1","1","","A","91","E","100","D"
"20201","04327491","47","2","1","","A","24","E","110","D"
"20201","04327491","47","3","1","","A","32","E","120","D"
"20201","04327491","47","4","1","","A","9","E","140","D"
"20201","04327491","47","5","1","","A","215","E","150","D"
"20201","04327491","47","6","1","","A","29","E","190","D"
"20201","04328011","17","0","1","1","D","","H","","A"
"20201","04328011","17","1","1","","A","132","E","100","D"
"20201","04328011","17","2","1","","A","53","E","110","D"
"20201","04328011","17","3","1","","A","123","E","120","D"
"20201","04328011","17","4","1","","A","372","E","130","D"
"20201","04328011","17","5","1","","A","28","E","140","D"
"20201","04328011","17","6","1","","A","539","E","150","D"
"20201","04328011","17","7","1","","A","16","E","190","D"
"20201","04328011","17","8","1","","A","57","E","210","D"
"20201","04328201","33","0","1","1","D","","H","","A"
"20201","04328201","33","1","1","","A","36","E","100","D"
"20201","04328201","33","2","1","","A","12","E","110","D"
"20201","04328201","33","3","1","","A","30","E","120","D"
"20201","04328201","33","4","1","","A","6","E","140","D"
"20201","04328201","33","5","1","","A","130","E","150","D"
"20201","04328201","33","6","1","","A","3","E","190","D"
"20201","04328201","33","7","1","","A","13","E","210","D"
"20201","04329431","17","0","1","1","D","","H","","A"
"20201","04329431","17","1","1","","A","68","E","100","D"
"20201","04329431","17","2","1","","A","32","E","110","D"
"20201","04329961","55","0","1","1","D","","H","","A"
"20201","04329961","55","1","1","","A","157","E","100","D"
"20201","04329961","55","2","1","","A","43","E","110","D"
"20201","04331301","26","0","1","1","D","","H","","A"
"20201","04331301","26","1","1","","A","205","E","100","D"
"20201","04331301","26","2","1","","A","58","E","110","D"
"20201","04331301","26","3","1","","A","72","E","120","D"
"20201","04331301","26","4","1","","A","22","E","140","D"
"20201","04331301","26","5","1","","A","478","E","150","D"
"20201","04331301","26","6","1","","A","65","E","190","D"
"20201","04342381","33","0","1","1","D","","H","","A"
"20201","04342381","33","1","1","","A","168","E","100","D"
"20201","04342381","33","2","1","","A","82","E","110","D"
"20201","04343291","48","0","1","10","D","","H","","A"
"20201","04343291","48","1","1","","A","395","E","100","D"
"20201","04343291","48","2","1","","A","105","E","110","D"
"20201","04345081","29","0","1","1","D","","H","","A"
"20201","04345081","29","1","1","","A","72","E","100","D"
"20201","04345081","29","2","1","","A","33","E","110","D"
"20201","04345081","29","3","1","","A","34","E","120","D"
"20201","04345081","29","4","1","","A","221","E","150","D"
"20201","04345081","29","5","1","","A","20","E","160","D"
"20201","04345081","29","6","1","","A","4","E","170","D"
"20201","04345081","29","7","1","","A","16","E","190","D"
"20201","04347161","45","0","1","1","D","","H","","A"
"20201","04347161","45","1","1","","A","30","E","100","D"
"20201","04347161","45","2","1","","A","6","E","110","D"
"20201","04347161","45","3","1","","A","29","E","120","D"
"20201","04347161","45","4","1","","A","204","E","150","D"
"20201","04347161","45","5","1","","A","10","E","160","D"
"20201","04347161","45","6","1","","A","6","E","170","D"
"20201","04347161","45","7","1","","A","15","E","190","D"
"20201","04348291","31","0","1","1","D","","H","","A"
"20201","04348291","31","1","1","","A","40","E","100","D"
