"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","APPRPRYB","APPR_RYB","SRVCMOB","SRVCMOB_","REPAIRX","REPAIRX_","APPRPB1","APPRPB1_","APPRPB2","APPRPB2_","APPRPB3","APPRPB3_","APPRPB4","APPRPB4_","APPRPB5","APPRPB5_","APPRPB6","APPRPB6_","APPRPB7","APPRPB7_","APPRPB8","APPRPB8_","APPRPB9","EQBPURCH","APPRPB9_"
"20201","04273022","6","0","1","110","D","10","D","17","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04273022","7","0","1","110","D","11","D","17","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04273022","8","0","1","110","D","12","D","17","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04273022","9","0","2","200","D","10","D","200","F","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04273282","14","0","1","200","D","10","D","98","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04273342","11","0","1","190","D","10","D","125","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04273412","11","0","1","140","D","12","D","38","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04273652","4","0","1","190","D","11","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04274122","9","0","1","190","D","10","D","82","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04274122","10","0","1","190","D","12","D","82","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04274352","2","0","1","190","D","11","D","144","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04274602","9","0","1","200","D","12","D","315","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04274802","100","0","1","110","D","12","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04274932","11","0","1","110","D","10","D","211","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04274952","2","0","1","190","D","11","D","65","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04275632","2","0","2","130","D","10","D","45","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04275722","3","0","2","200","D","10","D","544","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04275812","8","0","1","190","D","11","D","81","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04276042","25","0","2","190","D","10","D","364","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04276312","23","0","1","190","D","10","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04276312","24","0","1","190","D","11","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04276312","25","0","1","190","D","12","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04276732","6","0","1","200","D","10","D","132","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04276732","7","0","1","200","D","11","D","2751","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04276732","8","0","1","200","D","10","D","131","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04276912","6","0","1","200","D","10","D","70","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04277012","3","0","1","190","D","10","D","113","F","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04278202","5","0","2","190","D","11","D","180","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04278272","1","0","1","110","D","12","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04278442","12","0","1","120","D","01","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04278722","28","0","1","120","D","12","D","16","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04278792","10","0","1","120","D","12","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04278922","12","0","1","130","D","01","D","120","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04279022","13","0","1","190","D","12","D","90","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04279022","14","0","1","200","D","01","D","16","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04279022","15","0","1","140","D","11","D","38","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04279022","16","0","1","140","D","12","D","38","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04279022","17","0","1","140","D","01","D","38","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04279022","18","0","2","200","D","11","D","16","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04279022","19","0","2","200","D","11","D","38","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04279092","7","0","1","170","D","01","D","41","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04279202","4","0","1","190","D","01","D","134","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04279222","5","0","2","190","D","11","D","90","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04279392","6","0","1","200","D","01","D","12","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04279692","19","0","1","190","D","01","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04280122","13","0","1","200","D","12","D","22","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04280122","14","0","1","200","D","01","D","22","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04280122","15","0","1","110","D","12","D","22","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04280122","16","0","1","110","D","01","D","22","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04280122","17","0","2","200","D","11","D","22","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04280122","18","0","2","210","D","11","D","","H","100","D","120","D","110","D","","A","","A","","A","","A","","A","","","A"
"20201","04280122","18","1","2","100","D","11","D","32","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04280122","18","2","2","120","D","11","D","12","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04280122","18","3","2","110","D","11","D","22","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04280164","16","0","1","110","D","01","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04280392","7","0","1","190","D","11","D","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04280452","4","0","1","100","D","12","D","32","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04280702","14","0","1","140","D","12","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04280822","3","0","1","190","D","11","D","35","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04280822","4","0","1","190","D","12","D","35","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04280822","5","0","1","190","D","01","D","35","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04280822","6","0","2","190","D","11","D","35","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04281312","28","0","1","220","D","11","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04281312","29","0","1","220","D","12","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04281312","30","0","1","220","D","01","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04281312","163","0","1","220","D","12","D","22","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04281312","164","0","1","220","D","01","D","22","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04281312","165","0","1","220","D","02","D","22","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04281334","9","0","1","170","D","01","D","85","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04281362","6","0","1","110","D","01","D","350","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04281402","11","0","1","190","D","12","D","45","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04281402","12","0","1","190","D","01","D","45","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04281532","4","0","1","190","D","11","D","110","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04281592","3","0","1","190","D","12","D","59","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04281642","2","0","1","170","D","12","D","500","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04282192","1","0","1","190","D","11","D","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04282522","8","0","1","110","D","01","D","65","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04282522","9","0","1","110","D","11","D","65","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04282522","10","0","1","110","D","12","D","65","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04282642","11","0","1","190","D","01","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04282642","12","0","1","190","D","12","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04282642","13","0","1","190","D","11","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04282642","14","0","1","110","D","01","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04282642","15","0","1","110","D","12","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04282642","16","0","1","110","D","11","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04282852","18","0","1","200","D","01","D","160","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04282852","19","0","1","190","D","11","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04283292","10","0","1","190","D","11","D","130","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04283782","3","0","1","190","D","01","D","86","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04283832","17","0","1","170","D","11","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04283832","18","0","1","200","D","11","D","259","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04283982","3","0","1","190","D","12","D","85","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04284202","14","0","1","200","D","11","D","95","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04284202","15","0","1","220","D","12","D","244","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04284212","2","0","1","200","D","01","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04284262","3","0","1","190","D","11","D","94","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04284472","16","0","1","170","D","01","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04284472","17","0","1","170","D","12","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04285212","17","0","1","110","D","11","D","87","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04285492","11","0","1","190","D","01","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04285492","12","0","1","190","D","12","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04285492","13","0","1","190","D","11","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04285552","8","0","2","190","D","11","D","99","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04285982","2","0","1","110","D","01","D","276","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04286092","4","0","1","210","D","01","D","","H","210","D","190","D","","A","","A","","A","","A","","A","","A","","","A"
